"DataSet","Location_ID","DateDesc","Longitude","Latitude","labCnt"
"NatSoil","301_DLR_304_1","04-07-1991",146.5169,-20.0617,10
"NatSoil","301_DLR_307_1","04-07-1991",146.5056,-20.0753,8
"NatSoil","301_DLR_309_1","15-07-1991",146.4197,-20.0361,8
"NatSoil","301_DLR_31_1","28-06-1990",146.9847,-20.4306,20
"NatSoil","301_DLR_313_1","15-07-1991",146.2583,-20.1828,7
"NatSoil","301_DLR_314_1","16-07-1991",146.4261,-21.0333,28
"NatSoil","301_DLR_316_1","16-07-1991",146.4944,-21.0256,21
"NatSoil","301_DLR_317_1","16-07-1991",146.5325,-21.0347,10
"NatSoil","301_DLR_318_1","16-07-1991",146.5792,-21.0353,9
"NatSoil","301_DLR_32_1","28-06-1990",146.9903,-20.4,21
"NatSoil","301_DLR_320_1","18-07-1991",146.8331,-21.4792,9
"NatSoil","301_DLR_321_1","18-07-1991",146.8689,-21.3167,9
"NatSoil","301_DLR_322_1","18-07-1991",146.8208,-21.1892,9
"NatSoil","301_DLR_324_1","19-07-1991",146.1961,-20.1547,9
"NatSoil","301_DLR_325_1","19-07-1991",146.1603,-20.2294,9
"NatSoil","301_DLR_326_1","19-07-1991",146.1731,-20.2025,9
"NatSoil","301_DLR_327_1","19-07-1991",146.1869,-20.1822,9
"NatSoil","301_DLR_328_1","29-07-1991",146.1461,-20.0478,9
"NatSoil","301_DLR_33_1","16-07-1990",145.9917,-20.1694,51
"NatSoil","301_DLR_330_1","29-07-1991",146.0972,-20.0475,1
"NatSoil","301_DLR_335_1","30-07-1991",146.3958,-20.0411,18
"NatSoil","301_DLR_337_1","30-07-1991",146.3358,-20.4194,19
"NatSoil","301_DLR_338_1","30-07-1991",146.3206,-20.4064,7
"NatSoil","301_DLR_34_1","16-07-1990",145.9306,-20.0903,25
"NatSoil","301_DLR_348_1","31-07-1991",146.2236,-20.4189,9
"NatSoil","301_DLR_35_1","16-07-1990",145.925,-20.1111,32
"NatSoil","301_DLR_350_1","01-08-1991",146.1369,-20.3142,1
"NatSoil","301_DLR_351_1","01-08-1991",146.1014,-20.3475,9
"NatSoil","301_DLR_352_1","01-08-1991",146.0831,-20.3828,13
"NatSoil","301_DLR_353_1","01-08-1991",146.0847,-20.4153,8
"NatSoil","301_DLR_354_1","01-08-1991",146.1211,-20.4225,10
"NatSoil","301_DLR_355_1","01-08-1991",146.1017,-20.4297,8
"NatSoil","301_DLR_358_1","02-08-1991",146.1364,-20.4028,10
"NatSoil","301_DLR_36_1","17-07-1990",146.0889,-20.1319,19
"NatSoil","301_DLR_360_1","02-08-1991",146.1431,-20.4108,9
"NatSoil","301_DLR_361_1","02-08-1991",146.1164,-20.38,9
"NatSoil","301_DLR_362_1","12-08-1991",146.6697,-20.2311,7
"NatSoil","301_DLR_365_1","12-08-1991",146.7367,-20.2439,12
"NatSoil","301_DLR_367_1","12-08-1991",146.775,-20.2611,8
"NatSoil","301_DLR_37_1","17-07-1990",145.9875,-20.1583,21
"NatSoil","301_DLR_370_1","13-08-1991",146.7942,-20.3433,10
"NatSoil","301_DLR_372_1","13-08-1991",146.7653,-20.3831,8
"NatSoil","301_DLR_374_1","13-08-1991",146.7078,-20.3811,1
"NatSoil","301_DLR_376_1","13-08-1991",146.7508,-20.4328,7
"NatSoil","301_DLR_38_1","17-07-1990",145.9728,-20.1403,27
"NatSoil","301_DLR_386_1","15-08-1991",146.0347,-20.4475,9
"NatSoil","301_DLR_387_1","15-08-1991",146.0508,-20.4611,8
"NatSoil","301_DLR_39_1","17-07-1990",145.8583,-20.0222,22
"NatSoil","301_DLR_391_1","15-08-1991",146.1011,-20.5381,9
"NatSoil","301_DLR_393_1","15-08-1991",146.1406,-20.5089,8
"NatSoil","301_DLR_394_1","15-08-1991",146.0892,-20.1269,7
"NatSoil","301_DLR_398_1","02-09-1991",146.0217,-20.1636,8
"NatSoil","301_DLR_399_1","02-09-1991",146.0311,-20.2622,3
"NatSoil","301_DLR_4_1","19-06-1990",146.6889,-19.925,22
"NatSoil","301_DLR_40_1","17-07-1990",145.9069,-20.0472,22
"NatSoil","301_DLR_404_1","03-09-1991",146.5272,-20.4347,8
"NatSoil","301_DLR_407_1","03-09-1991",146.5122,-20.5019,9
"NatSoil","301_DLR_409_1","04-09-1991",146.3106,-20.5233,9
"NatSoil","301_DLR_41_1","17-07-1990",145.9167,-20.2,26
"NatSoil","301_DLR_414_1","05-09-1991",146.4197,-20.12,10
"NatSoil","301_DLR_415_1","05-09-1991",146.5594,-20.4081,10
"NatSoil","301_DLR_42_1","18-07-1990",145.9069,-20.2264,20
"NatSoil","301_DLR_426_1","23-09-1991",146.2003,-20.3544,9
"NatSoil","301_DLR_428_1","23-09-1991",146.2044,-20.3825,9
"NatSoil","301_DLR_429_1","23-09-1991",146.2064,-20.4319,9
"NatSoil","301_DLR_43_1","18-07-1990",145.8958,-20.2653,20
"NatSoil","301_DLR_430_1","23-09-1991",146.1892,-20.4428,21
"NatSoil","301_DLR_433_1","24-09-1991",146.1789,-20.4489,10
"NatSoil","301_DLR_435_1","24-09-1991",146.1411,-20.4719,20
"NatSoil","301_DLR_437_1","14-10-1991",146.2753,-20.7339,9
"NatSoil","301_DLR_438_1","14-10-1991",146.2517,-20.7683,7
"NatSoil","301_DLR_439_1","14-10-1991",146.2225,-20.7542,9
"NatSoil","301_DLR_44_1","18-07-1990",145.8861,-20.3139,22
"NatSoil","301_DLR_440_1","15-10-1991",146.2672,-20.7911,7
"NatSoil","301_DLR_444_1","15-10-1991",146.0522,-20.7761,8
"NatSoil","301_DLR_445_1","16-10-1991",146.2706,-20.7811,9
"NatSoil","301_DLR_447_1","16-10-1991",146.2106,-20.8364,8
"NatSoil","301_DLR_45_1","18-07-1990",145.8889,-20.3472,38
"NatSoil","301_DLR_452_1","17-10-1991",146.3481,-20.9483,9
"NatSoil","301_DLR_459_1","18-10-1991",146.1011,-21.0036,15
"NatSoil","301_DLR_46_1","18-07-1990",145.7764,-20.2944,29
"NatSoil","301_DLR_464_1","04-11-1991",146.4094,-20.6111,15
"NatSoil","301_DLR_465_1","05-11-1991",146.4883,-20.6433,8
"NatSoil","301_DLR_466_1","05-11-1991",146.4828,-20.6728,8
"NatSoil","301_DLR_469_1","05-11-1991",146.4914,-20.5347,8
"NatSoil","301_DLR_47_1","18-07-1990",145.7222,-20.3264,23
"NatSoil","301_DLR_470_1","05-11-1991",146.5567,-20.5822,8
"NatSoil","301_DLR_472_1","05-11-1991",146.6564,-20.7261,19
"NatSoil","301_DLR_473_1","06-11-1991",146.7056,-20.7572,7
"NatSoil","301_DLR_474_1","06-11-1991",146.6781,-20.6786,8
"NatSoil","301_DLR_478_1","07-11-1991",146.8564,-20.5111,8
"NatSoil","301_DLR_48_1","19-07-1990",145.3431,-20.5944,21
"NatSoil","301_DLR_480_1","08-11-1991",146.9522,-20.5567,8
"NatSoil","301_DLR_489_1","19-11-1991",146.6339,-20.7553,10
"NatSoil","301_DLR_49_1","19-07-1990",145.3569,-20.6153,14
"NatSoil","301_DLR_496_1","20-11-1991",146.6661,-20.9469,9
"NatSoil","301_DLR_5_1","20-06-1990",146.7539,-19.9764,20
"NatSoil","301_DLR_50_1","19-07-1990",145.3792,-20.6486,22
"NatSoil","301_DLR_500_1","08-04-1991",146.6094,-19.8742,24
"NatSoil","301_DLR_501_1","08-04-1991",146.6003,-19.8717,10
"NatSoil","301_DLR_502_1","08-04-1991",146.5703,-19.8669,10
"NatSoil","301_DLR_503_1","08-04-1991",146.5517,-19.8567,9
"NatSoil","301_DLR_504_1","09-04-1991",146.5628,-19.8247,9
"NatSoil","301_DLR_505_1","09-04-1991",146.5242,-19.7981,10
"NatSoil","301_DLR_506_1","09-04-1990",146.4789,-19.7636,11
"NatSoil","301_DLR_507_1","09-04-1991",146.4492,-19.7517,8
"NatSoil","301_DLR_508_1","09-04-1991",146.4275,-19.7272,11
"NatSoil","301_DLR_509_1","09-04-1991",146.4208,-19.7194,8
"NatSoil","301_DLR_51_1","19-07-1990",145.3903,-20.6708,21
"NatSoil","301_DLR_510_1","09-04-1990",146.405,-19.7072,9
"NatSoil","301_DLR_511_1","10-04-1991",146.4589,-19.9961,10
"NatSoil","301_DLR_512_1","10-04-1991",146.4469,-19.9953,19
"NatSoil","301_DLR_513_1","10-04-1991",146.4475,-19.9789,12
"NatSoil","301_DLR_514_1","10-04-1991",146.4217,-19.9567,10
"NatSoil","301_DLR_515_1","10-04-1991",146.4128,-19.9394,9
"NatSoil","301_DLR_516_1","10-04-1991",146.3686,-19.8986,11
"NatSoil","301_DLR_517_1","11-04-1991",146.8708,-20.14,10
"NatSoil","301_DLR_518_1","11-04-1991",146.8597,-20.1572,8
"NatSoil","301_DLR_519_1","11-04-1991",146.8756,-20.1967,9
"NatSoil","301_DLR_52_1","19-07-1990",145.4014,-20.6153,23
"NatSoil","301_DLR_520_1","11-04-1991",146.8703,-20.2242,22
"NatSoil","301_DLR_521_1","11-04-1991",146.9053,-20.2378,8
"NatSoil","301_DLR_522_1","12-04-1991",146.8783,-20.2567,9
"NatSoil","301_DLR_523_1","11-04-1991",146.8778,-20.2906,8
"NatSoil","301_DLR_524_1","11-04-1991",146.8861,-20.3372,10
"NatSoil","301_DLR_525_1","17-06-1991",147.1142,-20.6189,8
"NatSoil","301_DLR_526_1","17-06-1991",147.0556,-20.5842,10
"NatSoil","301_DLR_527_1","17-06-1991",147.0692,-20.5767,10
"NatSoil","301_DLR_529_1","18-06-1991",147.0342,-20.4608,8
"NatSoil","301_DLR_53_1","20-07-1990",145.4097,-20.5458,21
"NatSoil","301_DLR_530_1","18-06-1991",146.9922,-20.3778,9
"NatSoil","301_DLR_532_1","18-06-1991",146.3039,-20.3797,9
"NatSoil","301_DLR_534_1","18-06-1991",146.2994,-19.9744,20
"NatSoil","301_DLR_535_1","18-06-1991",146.2869,-19.9858,9
"NatSoil","301_DLR_536_1","19-06-1991",146.2675,-20.0428,9
"NatSoil","301_DLR_537_1","19-06-1991",146.1903,-20.0228,10
"NatSoil","301_DLR_538_1","19-06-1991",146.1767,-20.0236,8
"NatSoil","301_DLR_539_1","19-06-1991",146.1817,-20.0225,23
"NatSoil","301_DLR_54_1","20-07-1990",145.4375,-20.5528,26
"NatSoil","301_DLR_540_1","19-06-1991",146.2028,-19.9892,11
"NatSoil","301_DLR_543_1","19-06-1991",146.1664,-19.9844,12
"NatSoil","301_DLR_544_1","19-06-1991",146.1436,-19.9753,10
"NatSoil","301_DLR_545_1","20-06-1991",146.1314,-19.9547,3
"NatSoil","301_DLR_547_1","20-06-1991",146.0867,-19.9156,4
"NatSoil","301_DLR_548_1","20-06-1991",146.0925,-19.8814,23
"NatSoil","301_DLR_549_1","20-06-1991",146.2253,-19.8922,4
"NatSoil","301_DLR_55_1","23-07-1990",145.8944,-20.0278,20
"NatSoil","301_DLR_550_1","21-06-1991",146.1722,-20.1019,6
"NatSoil","301_DLR_553_1","21-06-1991",146.1886,-20.0561,16
"NatSoil","301_DLR_554_1","21-06-1991",146.2472,-19.9128,4
"NatSoil","301_DLR_555_1","21-06-1991",146.2208,-19.9147,28
"NatSoil","301_DLR_56_1","23-07-1990",145.7819,-19.9861,14
"NatSoil","301_DLR_57_1","23-07-1990",145.7681,-19.9792,43
"NatSoil","301_DLR_58_1","24-07-1990",146.2264,-20.0278,20
"NatSoil","301_DLR_581_1","21-05-1991",146.2875,-19.7258,4
"NatSoil","301_DLR_582_1","21-05-1991",146.3108,-19.7183,4
"NatSoil","301_DLR_584_1","22-05-1991",146.3006,-19.6508,4
"NatSoil","301_DLR_59_1","24-07-1990",146.1444,-19.8694,15
"NatSoil","301_DLR_591_1","22-05-1991",146.3097,-19.65,3
"NatSoil","301_DLR_592_1","23-05-1991",146.3803,-19.6072,4
"NatSoil","301_DLR_597_1","22-05-1991",146.225,-19.6594,6
"NatSoil","301_DLR_6_1","20-06-1990",146.7861,-20.0708,25
"NatSoil","301_DLR_60_1","24-07-1990",146.1292,-19.8542,28
"NatSoil","301_DLR_603_1","24-05-1991",146.3389,-19.4928,5
"NatSoil","301_DLR_604_1","24-05-1991",146.2819,-19.4981,4
"NatSoil","301_DLR_605_1","24-05-1991",146.2497,-19.5089,6
"NatSoil","301_DLR_61_1","24-07-1990",146.1014,-19.8736,36
"NatSoil","301_DLR_612_1","25-05-1991",146.4464,-19.5431,3
"NatSoil","301_DLR_614_1","25-05-1991",146.4514,-19.4878,4
"NatSoil","301_DLR_62_1","24-07-1990",146.0778,-19.8542,12
"NatSoil","301_DLR_622_1","26-05-1991",146.5142,-19.4769,4
"NatSoil","301_DLR_627_1","27-05-1991",146.4128,-19.4464,4
"NatSoil","301_DLR_629_1","27-05-1991",146.5317,-19.4361,4
"NatSoil","301_DLR_63_1","24-07-1990",146.0611,-19.8361,27
"NatSoil","301_DLR_630_1","28-05-1991",146.3411,-19.525,4
"NatSoil","301_DLR_637_1","29-05-1991",146.3264,-19.5464,4
"NatSoil","301_DLR_64_1","24-07-1990",146.0403,-19.8444,25
"NatSoil","301_DLR_640_1","05-05-1991",145.9811,-19.7819,3
"NatSoil","301_DLR_644_1","30-05-1991",146.2128,-19.3025,4
"NatSoil","301_DLR_646_1","30-05-1991",146.2533,-19.3019,3
"NatSoil","301_DLR_65_1","25-07-1990",146.0222,-19.85,20
"NatSoil","301_DLR_654_1","31-05-1991",146.1839,-19.3594,3
"NatSoil","301_DLR_655_1","31-05-1991",146.2258,-19.4003,4
"NatSoil","301_DLR_659_1","01-06-1991",146.3892,-19.1864,4
"NatSoil","301_DLR_66_1","25-07-1990",146.0111,-19.8653,43
"NatSoil","301_DLR_664_1","01-06-1991",146.4006,-19.1908,4
"NatSoil","301_DLR_668_1","15-07-1991",146.0664,-19.9353,4
"NatSoil","301_DLR_67_1","25-07-1990",146.0042,-19.8708,32
"NatSoil","301_DLR_672_1","16-07-1991",146.5472,-21.0411,9
"NatSoil","301_DLR_673_1","16-07-1991",146.5794,-21.04,3
"NatSoil","301_DLR_675_1","18-07-1991",146.8689,-21.3167,10
"NatSoil","301_DLR_676_1","18-07-1991",146.845,-21.2433,10
"NatSoil","301_DLR_678_1","19-07-1991",146.1417,-19.9786,3
"NatSoil","301_DLR_68_1","25-07-1990",145.9583,-19.8611,18
"NatSoil","301_DLR_680_1","29-07-1991",146.5644,-19.8106,3
"NatSoil","301_DLR_681_1","29-07-1991",146.5669,-19.7903,3
"NatSoil","301_DLR_682_1","27-07-1991",146.5714,-19.7544,10
"NatSoil","301_DLR_683_1","29-07-1991",146.4981,-19.7842,3
"NatSoil","301_DLR_685_1","30-07-1991",146.5094,-19.8147,2
"NatSoil","301_DLR_687_1","30-07-1991",146.5172,-19.7536,4
"NatSoil","301_DLR_688_1","30-07-1991",146.5158,-19.7619,3
"NatSoil","301_DLR_689_1","30-07-1991",146.4758,-19.7286,2
"NatSoil","301_DLR_69_1","25-07-1990",145.9292,-19.8611,39
"NatSoil","301_DLR_690_1","30-07-1991",146.4894,-19.7328,3
"NatSoil","301_DLR_691_1","31-07-1991",146.4439,-19.7439,16
"NatSoil","301_DLR_692_1","31-07-1991",146.4458,-19.7756,11
"NatSoil","301_DLR_693_1","31-07-1991",146.4319,-19.7397,11
"NatSoil","301_DLR_694_1","31-07-1991",146.4167,-19.7231,4
"NatSoil","301_DLR_695_1","31-07-1991",146.4161,-19.6656,10
"NatSoil","301_DLR_696_1","31-07-1991",146.4175,-19.6711,10
"NatSoil","301_DLR_697_1","31-07-1991",146.4111,-19.6808,2
"NatSoil","301_DLR_698_1","01-08-1991",146.4417,-19.7214,15
"NatSoil","301_DLR_699_1","01-08-1991",146.4553,-19.7072,10
"NatSoil","301_DLR_7_1","20-06-1990",146.8653,-20.1,32
"NatSoil","301_DLR_70_1","25-07-1990",145.9014,-19.8611,21
"NatSoil","301_DLR_701_1","01-08-1991",146.4792,-19.6519,16
"NatSoil","301_DLR_703_1","01-08-1991",146.5097,-19.6483,3
"NatSoil","301_DLR_706_1","02-08-1991",146.3967,-19.7978,16
"NatSoil","301_DLR_708_1","12-08-1991",146.2739,-19.7231,2
"NatSoil","301_DLR_709_1","12-08-1991",146.2303,-19.7389,10
"NatSoil","301_DLR_71_1","25-07-1990",145.8444,-19.8861,34
"NatSoil","301_DLR_711_1","12-08-1991",146.1858,-19.7819,4
"NatSoil","301_DLR_712_1","12-08-1991",146.1533,-19.7811,16
"NatSoil","301_DLR_715_1","13-08-1991",146.3858,-19.9186,5
"NatSoil","301_DLR_716_1","13-08-1991",146.3578,-19.8694,4
"NatSoil","301_DLR_718_1","13-08-1991",146.3106,-19.9125,2
"NatSoil","301_DLR_72_1","25-07-1990",145.8069,-20.2583,16
"NatSoil","301_DLR_720_1","13-08-1991",146.2411,-19.8814,2
"NatSoil","301_DLR_721_1","13-08-1991",146.2186,-19.8344,3
"NatSoil","301_DLR_723_1","14-08-1991",146.1947,-19.9372,3
"NatSoil","301_DLR_725_1","14-08-1991",146.0156,-19.8056,5
"NatSoil","301_DLR_727_1","14-08-1991",146.0392,-19.8472,10
"NatSoil","301_DLR_729_1","15-08-1991",146.1886,-19.8283,8
"NatSoil","301_DLR_73_1","26-07-1990",145.6639,-20.3708,27
"NatSoil","301_DLR_730_1","14-08-1991",146.1836,-19.8022,15
"NatSoil","301_DLR_731_1","15-08-1991",146.1753,-19.8533,8
"NatSoil","301_DLR_732_1","15-08-1991",146.2019,-19.8261,2
"NatSoil","301_DLR_733_1","15-08-1991",146.2289,-19.8186,22
"NatSoil","301_DLR_735_1","16-08-1991",146.2714,-19.8606,2
"NatSoil","301_DLR_736_1","16-08-1991",146.2806,-19.7981,3
"NatSoil","301_DLR_738_1","16-08-1991",146.3208,-19.8022,2
"NatSoil","301_DLR_739_1","16-08-1991",146.1439,-19.9306,16
"NatSoil","301_DLR_74_1","26-07-1990",145.6958,-20.4153,25
"NatSoil","301_DLR_742_1","18-09-1991",146.7372,-19.8628,2
"NatSoil","301_DLR_745_1","19-09-1991",146.2486,-20.0172,3
"NatSoil","301_DLR_748_1","20-09-1991",146.2086,-19.8911,16
"NatSoil","301_DLR_75_1","26-07-1990",145.7903,-20.5361,20
"NatSoil","301_DLR_751_1","20-09-1991",146.0578,-19.8175,3
"NatSoil","301_DLR_753_1","30-09-1991",146.2106,-20.5225,15
"NatSoil","301_DLR_754_1","30-09-1991",146.1947,-20.5233,3
"NatSoil","301_DLR_76_1","26-07-1990",145.7764,-20.5181,15
"NatSoil","301_DLR_761_1","01-10-1991",146.1656,-20.5728,15
"NatSoil","301_DLR_763_1","01-10-1991",146.1736,-20.6103,3
"NatSoil","301_DLR_764_1","01-10-1991",146.2097,-20.6253,8
"NatSoil","301_DLR_768_1","01-10-1991",146.1094,-20.5172,20
"NatSoil","301_DLR_769_1","01-10-1991",146.1247,-20.6183,8
"NatSoil","301_DLR_77_1","26-07-1990",145.7458,-20.4722,36
"NatSoil","301_DLR_773_1","02-10-1991",146.0531,-20.6119,17
"NatSoil","301_DLR_775_1","02-10-1991",146.0369,-20.6056,9
"NatSoil","301_DLR_78_1","26-07-1990",145.7292,-20.4569,31
"NatSoil","301_DLR_781_1","02-10-1991",146.1386,-20.6967,16
"NatSoil","301_DLR_782_1","03-10-1991",146.2719,-20.5928,9
"NatSoil","301_DLR_789_1","03-10-1991",146.1794,-20.6675,2
"NatSoil","301_DLR_79_1","26-07-1990",145.7083,-20.4528,15
"NatSoil","301_DLR_790_1","04-10-1991",146.0153,-20.2756,15
"NatSoil","301_DLR_799_1","15-10-1991",146.205,-20.8014,3
"NatSoil","301_DLR_8_1","20-06-1990",146.7756,-20.0889,14
"NatSoil","301_DLR_80_1","27-07-1990",146.1444,-20.1625,20
"NatSoil","301_DLR_807_1","16-10-1991",146.2725,-20.7867,3
"NatSoil","301_DLR_809_1","16-10-1991",146.1922,-20.8347,26
"NatSoil","301_DLR_81_1","27-07-1990",146.1597,-20.1486,21
"NatSoil","301_DLR_811_1","17-10-1991",146.2514,-20.8486,2
"NatSoil","301_DLR_814_1","17-10-1991",146.2583,-20.8972,15
"NatSoil","301_DLR_815_1","17-10-1991",146.3436,-20.9428,9
"NatSoil","301_DLR_816_1","17-10-1991",146.3422,-20.9058,9
"NatSoil","301_DLR_817_1","17-10-1991",146.3692,-20.905,1
"NatSoil","301_DLR_819_1","18-10-1991",146.2014,-20.8828,8
"NatSoil","301_DLR_82_1","27-07-1990",146.1736,-20.1389,19
"NatSoil","301_DLR_822_1","18-10-1991",146.0989,-20.9981,9
"NatSoil","301_DLR_825_1","22-10-1991",146.025,-20.9892,21
"NatSoil","301_DLR_826_1","22-10-1991",146.0181,-20.9711,8
"NatSoil","301_DLR_827_1","22-10-1991",146.0181,-20.9711,8
"NatSoil","301_DLR_83_1","06-08-1990",146.5639,-20.1611,15
"NatSoil","301_DLR_830_1","22-10-1991",146.0144,-20.9128,9
"NatSoil","301_DLR_831_1","22-10-1991",146.0664,-20.9233,1
"NatSoil","301_DLR_834_1","22-10-1991",146.0831,-20.8711,7
"NatSoil","301_DLR_84_1","06-08-1990",146.7694,-20.3014,27
"NatSoil","301_DLR_840_1","23-10-1991",146.0825,-20.9583,9
"NatSoil","301_DLR_841_1","23-10-1991",146.0669,-20.9489,10
"NatSoil","301_DLR_849_1","24-10-1991",146.1922,-20.9072,2
"NatSoil","301_DLR_85_1","06-08-1990",146.8625,-20.4528,21
"NatSoil","301_DLR_851_1","24-10-1991",146.2086,-20.9111,1
"NatSoil","301_DLR_852_1","24-10-1991",146.2314,-20.9153,2
"NatSoil","301_DLR_853_1","24-10-1991",146.2528,-20.9144,21
"NatSoil","301_DLR_854_1","24-10-1991",146.2444,-20.9253,2
"NatSoil","301_DLR_858_1","04-11-1991",146.3406,-20.6622,20
"NatSoil","301_DLR_86_1","07-08-1990",146.2222,-20.5236,26
"NatSoil","301_DLR_860_1","04-11-1991",146.3633,-20.6653,9
"NatSoil","301_DLR_863_1","05-11-1991",146.4728,-20.6256,9
"NatSoil","301_DLR_864_1","05-11-1991",146.5172,-20.5317,15
"NatSoil","301_DLR_87_1","07-08-1990",146.2042,-20.5208,26
"NatSoil","301_DLR_875_1","07-11-1991",146.9472,-20.5592,8
"NatSoil","301_DLR_876_1","07-11-1991",146.9456,-20.5914,7
"NatSoil","301_DLR_88_1","07-08-1990",146.1917,-20.5319,33
"NatSoil","301_DLR_880_1","08-11-1991",146.7872,-20.5875,9
"NatSoil","301_DLR_885_1","19-11-1991",146.6186,-20.7661,9
"NatSoil","301_DLR_888_1","19-11-1991",146.6294,-20.8336,2
"NatSoil","301_DLR_89_1","07-08-1990",146.0792,-20.5181,27
"NatSoil","301_DLR_9_1","21-06-1990",146.6986,-19.9972,19
"NatSoil","301_DLR_90_1","07-08-1990",146.0458,-20.4903,15
"NatSoil","301_DLR_904_1","02-11-1991",146.7569,-20.8689,9
"NatSoil","301_DLR_905_1","20-04-1992",146.3286,-20.7489,18
"NatSoil","301_DLR_909_1","22-04-1992",146.4111,-20.9556,2
"NatSoil","301_DLR_91_1","07-08-1990",146.1222,-20.3194,24
"NatSoil","301_DLR_910_1","22-04-1992",146.4064,-20.9236,2
"NatSoil","301_DLR_911_1","22-04-1992",146.4186,-20.855,3
"NatSoil","301_DLR_916_1","23-04-1992",146.5444,-20.9806,3
"NatSoil","301_DLR_917_1","25-04-1992",146.5425,-20.9692,1
"NatSoil","301_DLR_92_1","08-08-1990",146.2889,-20.6667,21
"NatSoil","301_DLR_923_1","24-04-1992",146.3594,-20.6939,3
"NatSoil","301_DLR_924_1","23-04-1992",146.3594,-20.6939,3
"NatSoil","301_DLR_926_1","24-04-1992",146.3764,-20.6925,4
"NatSoil","301_DLR_927_1","24-04-1992",146.365,-20.7072,2
"NatSoil","301_DLR_928_1","24-04-1992",146.3581,-20.7106,3
"NatSoil","301_DLR_929_1","14-05-1992",146.2925,-20.6686,2
"NatSoil","301_DLR_93_1","08-08-1990",146.3194,-20.7292,26
"NatSoil","301_DLR_930_1","14-05-1992",146.2203,-20.7742,3
"NatSoil","301_DLR_932_1","14-05-1992",146.1392,-20.8231,3
"NatSoil","301_DLR_935_1","15-05-1992",146.1897,-20.7369,2
"NatSoil","301_DLR_936_1","15-08-1992",146.1897,-20.7369,3
"NatSoil","301_DLR_938_1","15-05-1992",146.1919,-20.7186,4
"NatSoil","301_DLR_939_1","15-05-1992",146.1117,-20.8069,1
"NatSoil","301_DLR_94_1","08-08-1990",146.1681,-20.9389,25
"NatSoil","301_DLR_940_1","15-05-1992",146.1114,-20.8069,4
"NatSoil","301_DLR_941_1","31-08-1992",145.5256,-20.4478,15
"NatSoil","301_DLR_942_1","31-08-1992",145.5978,-20.4036,3
"NatSoil","301_DLR_943_1","31-08-1992",145.6339,-20.4175,2
"NatSoil","301_DLR_944_1","31-08-1992",145.6125,-20.3981,14
"NatSoil","301_DLR_945_1","01-09-1992",145.7914,-20.2353,2
"NatSoil","301_DLR_946_1","01-09-1992",145.7878,-20.2272,5
"NatSoil","301_DLR_947_1","01-09-1992",145.7789,-20.2067,2
"NatSoil","301_DLR_948_1","01-09-1992",145.6378,-20.1536,2
"NatSoil","301_DLR_949_1","01-09-1992",145.6083,-20.1317,2
"NatSoil","301_DLR_95_1","08-08-1990",146.1097,-20.9889,25
"NatSoil","301_DLR_950_1","01-09-1992",145.7275,-20.145,3
"NatSoil","301_DLR_951_1","01-09-1992",145.6933,-20.1656,3
"NatSoil","301_DLR_953_1","01-09-1992",145.6847,-20.2433,2
"NatSoil","301_DLR_954_1","01-09-1992",145.7206,-20.2464,2
"NatSoil","301_DLR_955_1","02-08-1992",145.6647,-20.3206,2
"NatSoil","301_DLR_956_1","02-09-1992",145.6539,-20.3231,3
"NatSoil","301_DLR_958_1","02-09-1992",145.6508,-20.3469,3
"NatSoil","301_DLR_959_1","02-09-1992",145.5575,-20.4419,3
"NatSoil","301_DLR_96_1","08-08-1990",146.1083,-21.0667,26
"NatSoil","301_DLR_960_1","02-09-1992",145.6228,-20.4742,3
"NatSoil","301_DLR_963_1","02-09-1992",145.8067,-20.2714,3
"NatSoil","301_DLR_964_1","03-09-1992",145.3189,-20.1497,3
"NatSoil","301_DLR_965_1","03-09-1992",145.3044,-20.1875,4
"NatSoil","301_DLR_966_1","03-09-1992",145.2792,-20.2414,3
"NatSoil","301_DLR_967_1","03-09-1992",145.545,-20.0486,2
"NatSoil","301_DLR_968_1","09-09-1992",145.5758,-20.0519,2
"NatSoil","301_DLR_969_1","03-09-1992",145.6181,-20.0078,2
"NatSoil","301_DLR_97_1","08-08-1990",146.2125,-21.2236,26
"NatSoil","301_DLR_970_1","04-09-1992",145.8706,-20.3878,3
"NatSoil","301_DLR_971_1","04-09-1992",145.8689,-20.3897,3
"NatSoil","301_DLR_972_1","04-09-1992",145.8836,-20.3972,4
"NatSoil","301_DLR_973_1","04-09-1992",145.8617,-20.4286,2
"NatSoil","301_DLR_974_1","04-09-1992",145.8619,-20.4181,3
"NatSoil","301_DLR_975_1","04-09-1992",145.9028,-20.3831,3
"NatSoil","301_DLR_976_1","04-09-1992",145.9028,-20.3831,4
"NatSoil","301_DLR_977_1","14-09-1992",145.9272,-20.1181,2
"NatSoil","301_DLR_978_1","14-09-1992",145.9292,-20.1372,3
"NatSoil","301_DLR_979_1","14-09-1992",145.9158,-20.0611,2
"NatSoil","301_DLR_98_1","09-08-1990",146.6597,-21.5889,15
"NatSoil","301_DLR_980_1","14-09-1992",145.9036,-20.0728,3
"NatSoil","301_DLR_981_1","14-09-1992",145.8772,-20.0686,1
"NatSoil","301_DLR_982_1","14-09-1992",145.8572,-20.0739,4
"NatSoil","301_DLR_983_1","14-09-1992",145.9089,-20.0386,1
"NatSoil","301_DLR_984_1","15-09-1992",145.8822,-20.1925,4
